utmx utmy Watershednum elevation aspect slope
279605 4866935 9 764 165.9638 11.64863
279615 4866935 9 763 163.6105 12.4894
279625 4866935 9 763 167.4712 12.97935
277625 4866945 7 796 135 8.049467
277635 4866945 7 795 150.9454 7.333393
277645 4866945 7 795 158.1986 7.667577
277655 4866945 7 794 141.3402 9.094641
277665 4866945 7 793 140.7106 10.07397
277675 4866945 7 792 139.7636 12.01703
277685 4866945 7 790 139.0856 13.93471
277695 4866945 7 789 143.1301 14.03624
277705 4866945 7 787 138.8141 14.88257
277715 4866945 7 785 142.5947 14.97661
277725 4866945 7 784 146.3099 15.13181
277735 4866945 7 782 138.8141 14.88257
277745 4866945 7 780 135 12.94241
277755 4866945 7 779 135 11.97673
277765 4866945 7 777 140.1944 11.04835
277775 4866945 7 776 140.1944 11.04835
277785 4866945 7 775 140.1944 11.04835
277795 4866945 7 774 140.1944 11.04835
277805 4866945 7 772 140.1944 11.04835
277815 4866945 7 771 146.3099 10.21938
277825 4866945 7 770 146.3099 10.21938
277835 4866945 7 769 146.3099 10.21938
277845 4866945 7 768 153.435 9.520202
277855 4866945 7 768 161.565 8.984877
277865 4866945 7 767 161.565 8.984877
277875 4866945 7 767 170.5377 8.64667
277885 4866945 7 767 180 8.530766
277895 4866945 7 767 170.5377 8.64667
277905 4866945 7 766 170.5377 8.64667
277915 4866945 7 766 175.6013 9.256682
277925 4866945 7 766 171.8699 10.02499
277935 4866945 7 766 167.0054 9.468127
277945 4866945 7 765 161.565 8.984877
277955 4866945 7 765 158.9625 9.876473
277965 4866945 7 764 164.0546 10.31508
277975 4866945 7 764 164.0546 10.31508
277985 4866945 7 763 156.8014 10.77977
277995 4866945 7 762 151.6992 10.45686
278005 4866945 7 761 146.3099 10.21938
278015 4866945 7 760 146.3099 10.21938
278025 4866945 7 759 146.3099 10.21938
278035 4866945 7 758 146.3099 10.21938
278255 4866945 8 744 225 11.97673
278265 4866945 8 746 232.5947 14.97661
278275 4866945 8 748 225 15.79317
278285 4866945 8 750 218.2902 16.83545
278295 4866945 8 752 214.992 16.9703
278305 4866945 8 754 205.3462 14.72425
278315 4866945 8 755 196.3895 12.4894
278325 4866945 8 755 187.125 11.39565
278335 4866945 8 755 191.3099 10.82504
278345 4866945 8 756 192.9946 9.468127
278355 4866945 8 756 180 8.530766
278365 4866945 8 756 180 8.530766
278375 4866945 8 756 180 8.530766
278385 4866945 8 756 184.3987 9.256682
278395 4866945 8 756 183.8141 10.64269
278405 4866945 8 756 180 11.30993
278415 4866945 8 756 180 11.30993
278425 4866945 8 756 180 11.30993
278435 4866945 8 756 180 11.30993
278445 4866945 8 756 180 11.30993
278455 4866945 8 756 180 11.30993
278465 4866945 8 756 183.3665 12.01703
278475 4866945 8 756 192.5288 12.97935
278485 4866945 8 757 190.008 12.17678
278495 4866945 8 757 180 11.30993
278505 4866945 8 757 194.0362 11.64863
278515 4866945 8 758 194.0362 11.64863
278525 4866945 8 758 180 11.30993
278535 4866945 8 758 191.3099 10.82504
278545 4866945 8 759 195.9454 10.31508
278555 4866945 8 759 183.8141 10.64269
278565 4866945 8 759 183.8141 10.64269
278575 4866945 8 759 192.9946 9.468127
278585 4866945 8 760 192.9946 9.468127
278595 4866945 8 760 188.1301 10.02499
278605 4866945 8 760 192.9946 9.468127
278615 4866945 8 761 192.9946 9.468127
278625 4866945 8 761 195.9454 10.31508
278635 4866945 8 762 195.9454 10.31508
278645 4866945 8 762 188.1301 10.02499
278655 4866945 8 762 195.9454 10.31508
278665 4866945 8 763 195.9454 10.31508
278675 4866945 8 763 195.9454 10.31508
278685 4866945 8 764 195.9454 10.31508
278695 4866945 8 764 195.9454 10.31508
278705 4866945 8 765 195.9454 10.31508
278715 4866945 8 765 195.9454 10.31508
278725 4866945 8 766 203.1986 10.77977
278735 4866945 8 767 195.9454 10.31508
278745 4866945 8 767 195.9454 10.31508
278755 4866945 8 768 195.9454 10.31508
278765 4866945 8 768 188.1301 10.02499
278775 4866945 8 768 195.9454 10.31508
278785 4866945 8 769 195.9454 10.31508
278795 4866945 8 769 195.9454 10.31508
278805 4866945 8 770 195.9454 10.31508
278815 4866945 8 770 195.9454 10.31508
278825 4866945 8 771 205.0169 11.69021
278835 4866945 8 772 206.565 12.60438
278845 4866945 8 773 194.0362 11.64863
278855 4866945 8 773 194.0362 11.64863
278865 4866945 8 774 206.565 12.60438
278875 4866945 8 775 206.565 12.60438
278885 4866945 8 776 206.565 12.60438
278895 4866945 8 777 206.565 12.60438
278905 4866945 8 778 202.3801 12.94241
278915 4866945 8 779 200.2249 14.2036
278925 4866945 8 780 196.6992 14.62828
279025 4866945 9 785 180 11.30993
279035 4866945 9 785 180 11.30993
279045 4866945 9 785 180 11.30993
279055 4866945 9 785 180 11.30993
279065 4866945 9 785 168.6901 10.82504
279075 4866945 9 784 164.0546 10.31508
279085 4866945 9 784 176.1859 10.64269
279095 4866945 9 784 180 11.30993
279105 4866945 9 784 165.9638 11.64863
279115 4866945 9 783 165.9638 11.64863
279125 4866945 9 783 165.9638 11.64863
279135 4866945 9 782 165.9638 11.64863
279145 4866945 9 782 165.9638 11.64863
279155 4866945 9 781 165.9638 11.64863
279165 4866945 9 781 165.9638 11.64863
279175 4866945 9 780 163.6105 12.4894
279185 4866945 9 780 167.4712 12.97935
279195 4866945 9 779 161.565 13.34236
279205 4866945 9 778 167.4712 12.97935
279215 4866945 9 778 176.6335 12.01703
279225 4866945 9 778 165.9638 11.64863
279235 4866945 9 777 165.9638 11.64863
279245 4866945 9 777 180 11.30993
279255 4866945 9 777 165.9638 11.64863
279265 4866945 9 776 165.9638 11.64863
279275 4866945 9 776 180 11.30993
279285 4866945 9 776 168.6901 10.82504
279295 4866945 9 775 164.0546 10.31508
279305 4866945 9 775 176.1859 10.64269
279315 4866945 9 775 180 11.30993
279325 4866945 9 775 180 11.30993
279335 4866945 9 775 165.9638 11.64863
279345 4866945 9 774 153.435 12.60438
279355 4866945 9 773 157.6199 12.94241
279365 4866945 9 772 167.4712 12.97935
279375 4866945 9 772 163.6105 12.4894
279385 4866945 9 771 165.9638 11.64863
279395 4866945 9 771 165.9638 11.64863
279405 4866945 9 770 165.9638 11.64863
279415 4866945 9 770 176.1859 10.64269
279425 4866945 9 770 164.0546 10.31508
279435 4866945 9 769 164.0546 10.31508
279445 4866945 9 769 164.0546 10.31508
279455 4866945 9 768 154.9831 11.69021
279465 4866945 9 767 163.6105 12.4894
279475 4866945 9 767 167.4712 12.97935
279485 4866945 9 766 157.6199 12.94241
279495 4866945 9 765 163.6105 12.4894
279505 4866945 9 765 167.4712 12.97935
279515 4866945 9 764 169.992 12.17678
279525 4866945 9 764 176.6335 12.01703
279535 4866945 9 764 176.9872 13.37805
279545 4866945 9 764 174.2894 14.10346
279555 4866945 9 763 171.0274 13.51969
279565 4866945 9 763 173.6598 12.75587
279575 4866945 9 763 171.0274 13.51969
279585 4866945 9 762 171.0274 13.51969
279595 4866945 9 762 173.6598 12.75587
279605 4866945 9 762 167.4712 12.97935
279615 4866945 9 761 161.565 13.34236
277635 4866955 7 794 142.125 8.111279
277645 4866955 7 793 155.556 8.588925
277655 4866955 7 793 145.3048 11.17999
277665 4866955 7 791 143.7462 13.08946
277675 4866955 7 790 143.1301 14.03624
277685 4866955 7 788 138.5763 15.82244
277695 4866955 7 786 146.3099 15.13181
277705 4866955 7 785 142.5947 14.97661
277715 4866955 7 783 138.8141 14.88257
277725 4866955 7 781 143.1301 14.03624
277735 4866955 7 780 143.7462 13.08946
277745 4866955 7 779 139.7636 12.01703
277755 4866955 7 777 135 11.97673
277765 4866955 7 776 140.1944 11.04835
277775 4866955 7 775 140.1944 11.04835
277785 4866955 7 773 140.1944 11.04835
277795 4866955 7 772 140.7106 10.07397
277805 4866955 7 771 135 9.039936
277815 4866955 7 770 135 8.049467
277825 4866955 7 769 135 8.049467
277835 4866955 7 768 135 8.049467
277845 4866955 7 767 142.125 8.111279
277855 4866955 7 766 158.1986 7.667577
277865 4866955 7 766 158.1986 7.667577
277875 4866955 7 765 164.7449 8.111279
277885 4866955 7 765 180 8.530766
277895 4866955 7 765 170.5377 8.64667
277905 4866955 7 765 170.5377 8.64667
277915 4866955 7 765 170.5377 8.64667
277925 4866955 7 764 167.0054 9.468127
277935 4866955 7 764 171.8699 10.02499
277945 4866955 7 764 164.0546 10.31508
277955 4866955 7 763 156.8014 10.77977
277965 4866955 7 762 164.0546 10.31508
277975 4866955 7 762 164.0546 10.31508
277985 4866955 7 761 158.9625 9.876473
277995 4866955 7 761 153.435 9.520202
278005 4866955 7 760 146.3099 10.21938
278015 4866955 7 759 146.3099 10.21938
278025 4866955 7 758 147.5288 9.256682
278035 4866955 7 757 142.125 8.111279
278255 4866955 8 743 245.556 8.588925
278265 4866955 8 745 244.9831 11.69021
278275 4866955 8 747 235.3048 11.17999
278285 4866955 8 748 225 11.97673
278295 4866955 8 750 216.8699 14.03624
278305 4866955 8 751 205.3462 14.72425
278315 4866955 8 752 196.6992 14.62828
278325 4866955 8 753 188.9726 13.51969
278335 4866955 8 753 192.5288 12.97935
278345 4866955 8 754 188.9726 13.51969
278355 4866955 8 754 183.0128 13.37805
278365 4866955 8 754 183.3665 12.01703
278375 4866955 8 754 180 11.30993
278385 4866955 8 754 180 11.30993
278395 4866955 8 754 180 11.30993
278405 4866955 8 754 180 11.30993
278415 4866955 8 754 180 11.30993
278425 4866955 8 754 180 11.30993
278435 4866955 8 754 180 11.30993
278445 4866955 8 754 180 11.30993
278455 4866955 8 754 180 11.30993
278465 4866955 8 754 183.8141 10.64269
278475 4866955 8 754 195.9454 10.31508
278485 4866955 8 755 191.3099 10.82504
278495 4866955 8 755 180 11.30993
278505 4866955 8 755 194.0362 11.64863
278515 4866955 8 756 194.0362 11.64863
278525 4866955 8 756 180 11.30993
278535 4866955 8 756 194.0362 11.64863
278545 4866955 8 757 194.0362 11.64863
278555 4866955 8 757 180 11.30993
278565 4866955 8 757 191.3099 10.82504
278575 4866955 8 758 195.9454 10.31508
278585 4866955 8 758 183.8141 10.64269
278595 4866955 8 758 191.3099 10.82504
278605 4866955 8 759 195.9454 10.31508
278615 4866955 8 759 188.1301 10.02499
278625 4866955 8 759 195.9454 10.31508
278635 4866955 8 760 195.9454 10.31508
278645 4866955 8 760 192.9946 9.468127
278655 4866955 8 761 192.9946 9.468127
278665 4866955 8 761 195.9454 10.31508
278675 4866955 8 762 195.9454 10.31508
278685 4866955 8 762 195.9454 10.31508
278695 4866955 8 763 201.0375 9.876473
278705 4866955 8 763 198.435 8.984877
278715 4866955 8 764 198.435 8.984877
278725 4866955 8 764 201.0375 9.876473
278735 4866955 8 765 195.9454 10.31508
278745 4866955 8 765 195.9454 10.31508
278755 4866955 8 766 195.9454 10.31508
278765 4866955 8 766 192.9946 9.468127
278775 4866955 8 767 192.9946 9.468127
278785 4866955 8 767 195.9454 10.31508
278795 4866955 8 768 195.9454 10.31508
278805 4866955 8 768 195.9454 10.31508
278815 4866955 8 769 195.9454 10.31508
278825 4866955 8 769 198.435 11.17999
278835 4866955 8 770 206.565 12.60438
278845 4866955 8 771 198.435 11.17999
278855 4866955 8 771 195.9454 10.31508
278865 4866955 8 772 205.0169 11.69021
278875 4866955 8 773 206.565 12.60438
278885 4866955 8 774 206.565 12.60438
278895 4866955 8 775 202.3801 12.94241
278905 4866955 8 776 194.7436 13.79797
278915 4866955 8 776 196.6992 14.62828
279025 4866955 9 783 180 11.30993
279035 4866955 9 783 180 11.30993
279045 4866955 9 783 180 11.30993
279055 4866955 9 783 180 11.30993
279065 4866955 9 783 176.1859 10.64269
279075 4866955 9 783 167.0054 9.468127
279085 4866955 9 782 167.0054 9.468127
279095 4866955 9 782 176.1859 10.64269
279105 4866955 9 782 165.9638 11.64863
279115 4866955 9 781 165.9638 11.64863
279125 4866955 9 781 165.9638 11.64863
279135 4866955 9 780 163.6105 12.4894
279145 4866955 9 780 167.4712 12.97935
279155 4866955 9 779 167.4712 12.97935
279165 4866955 9 779 167.4712 12.97935
279175 4866955 9 778 161.565 13.34236
279185 4866955 9 777 167.4712 12.97935
279195 4866955 9 777 163.6105 12.4894
279205 4866955 9 776 165.9638 11.64863
279215 4866955 9 776 176.6335 12.01703
279225 4866955 9 776 167.4712 12.97935
279235 4866955 9 775 169.992 12.17678
279245 4866955 9 775 180 11.30993
279255 4866955 9 775 165.9638 11.64863
279265 4866955 9 774 165.9638 11.64863
279275 4866955 9 774 180 11.30993
279285 4866955 9 774 176.1859 10.64269
279295 4866955 9 774 167.0054 9.468127
279305 4866955 9 773 167.0054 9.468127
279315 4866955 9 773 176.1859 10.64269
279325 4866955 9 773 180 11.30993
279335 4866955 9 773 165.9638 11.64863
279345 4866955 9 772 153.435 12.60438
279355 4866955 9 771 153.435 12.60438
279365 4866955 9 770 165.9638 11.64863
279375 4866955 9 770 165.9638 11.64863
279385 4866955 9 769 165.9638 11.64863
279395 4866955 9 769 165.9638 11.64863
279405 4866955 9 768 165.9638 11.64863
279415 4866955 9 768 180 11.30993
279425 4866955 9 768 165.9638 11.64863
279435 4866955 9 767 163.6105 12.4894
279445 4866955 9 767 167.4712 12.97935
279455 4866955 9 766 157.6199 12.94241
279465 4866955 9 765 157.6199 12.94241
279475 4866955 9 764 165.2564 13.79797
279485 4866955 9 764 165.2564 13.79797
279495 4866955 9 763 161.565 13.34236
279505 4866955 9 762 165.2564 13.79797
279515 4866955 9 762 174.2894 14.10346
279525 4866955 9 762 174.2894 14.10346
279535 4866955 9 761 174.2894 14.10346
279545 4866955 9 761 174.2894 14.10346
279555 4866955 9 761 174.2894 14.10346
279565 4866955 9 761 174.2894 14.10346
279575 4866955 9 760 171.0274 13.51969
279585 4866955 9 760 176.6335 12.01703
279595 4866955 9 760 169.992 12.17678
279605 4866955 9 759 167.4712 12.97935
279615 4866955 9 759 163.6105 12.4894
277635 4866965 7 793 146.3099 10.21938
277645 4866965 7 792 151.6992 10.45686
277655 4866965 7 791 143.7462 13.08946
277665 4866965 7 789 142.5947 14.97661
277675 4866965 7 788 145.6197 16.05432
277685 4866965 7 786 141.7098 16.83545
277695 4866965 7 784 146.3099 15.13181
277705 4866965 7 783 146.3099 15.13181
277715 4866965 7 781 143.1301 14.03624
277725 4866965 7 780 139.7636 12.01703
277735 4866965 7 778 139.7636 12.01703
277745 4866965 7 777 144.4623 12.13706
277755 4866965 7 776 139.7636 12.01703
277765 4866965 7 774 140.1944 11.04835
277775 4866965 7 773 140.7106 10.07397
277785 4866965 7 772 135 9.039936
277795 4866965 7 771 135 9.039936
277805 4866965 7 770 140.7106 10.07397
277815 4866965 7 769 146.3099 10.21938
277825 4866965 7 768 146.3099 10.21938
277835 4866965 7 767 147.5288 9.256682
277845 4866965 7 766 142.125 8.111279
277855 4866965 7 765 150.9454 7.333393
277865 4866965 7 765 158.1986 7.667577
277875 4866965 7 764 158.1986 7.667577
277885 4866965 7 764 174.8056 7.860959
277895 4866965 7 764 170.5377 8.64667
277905 4866965 7 763 167.0054 9.468127
277915 4866965 7 763 171.8699 10.02499
277925 4866965 7 763 164.0546 10.31508
277935 4866965 7 762 168.6901 10.82504
277945 4866965 7 762 165.9638 11.64863
277955 4866965 7 761 161.565 11.17999
277965 4866965 7 761 164.0546 10.31508
277975 4866965 7 760 164.0546 10.31508
277985 4866965 7 760 164.0546 10.31508
277995 4866965 7 759 156.8014 10.77977
278005 4866965 7 758 151.6992 10.45686
278015 4866965 7 757 146.3099 10.21938
278025 4866965 7 756 153.435 9.520202
278255 4866965 8 743 239.0362 8.293805
278265 4866965 8 744 236.3099 10.21938
278275 4866965 8 746 230.1944 11.04835
278285 4866965 8 747 225 10.02499
278295 4866965 8 748 213.6901 10.21938
278305 4866965 8 749 205.0169 11.69021
278315 4866965 8 750 196.3895 12.4894
278325 4866965 8 750 188.9726 13.51969
278335 4866965 8 751 191.3099 14.30291
278345 4866965 8 751 185.7106 14.10346
278355 4866965 8 751 185.7106 14.10346
278365 4866965 8 752 185.7106 14.10346
278375 4866965 8 752 183.0128 13.37805
278385 4866965 8 752 183.3665 12.01703
278395 4866965 8 752 180 11.30993
278405 4866965 8 752 180 11.30993
278415 4866965 8 752 180 11.30993
278425 4866965 8 752 180 11.30993
278435 4866965 8 752 180 11.30993
278445 4866965 8 752 180 11.30993
278455 4866965 8 752 180 11.30993
278465 4866965 8 752 191.3099 10.82504
278475 4866965 8 753 195.9454 10.31508
278485 4866965 8 753 183.8141 10.64269
278495 4866965 8 753 180 11.30993
278505 4866965 8 753 194.0362 11.64863
278515 4866965 8 754 194.0362 11.64863
278525 4866965 8 754 180 11.30993
278535 4866965 8 754 194.0362 11.64863
278545 4866965 8 755 194.0362 11.64863
278555 4866965 8 755 180 11.30993
278565 4866965 8 755 194.0362 11.64863
278575 4866965 8 756 194.0362 11.64863
278585 4866965 8 756 180 11.30993
278595 4866965 8 756 194.0362 11.64863
278605 4866965 8 757 194.0362 11.64863
278615 4866965 8 757 191.3099 10.82504
278625 4866965 8 758 195.9454 10.31508
278635 4866965 8 758 195.9454 10.31508
278645 4866965 8 759 195.9454 10.31508
278655 4866965 8 759 188.1301 10.02499
278665 4866965 8 759 195.9454 10.31508
278675 4866965 8 760 195.9454 10.31508
278685 4866965 8 760 195.9454 10.31508
278695 4866965 8 761 203.1986 10.77977
278705 4866965 8 762 195.9454 10.31508
278715 4866965 8 762 195.9454 10.31508
278725 4866965 8 763 195.9454 10.31508
278735 4866965 8 763 195.9454 10.31508
278745 4866965 8 764 195.9454 10.31508
278755 4866965 8 764 195.9454 10.31508
278765 4866965 8 765 195.9454 10.31508
278775 4866965 8 765 188.1301 10.02499
278785 4866965 8 765 195.9454 10.31508
278795 4866965 8 766 195.9454 10.31508
278805 4866965 8 766 195.9454 10.31508
278815 4866965 8 767 195.9454 10.31508
278825 4866965 8 767 195.9454 10.31508
278835 4866965 8 768 205.0169 11.69021
278845 4866965 8 769 205.0169 11.69021
278855 4866965 8 770 195.9454 10.31508
278865 4866965 8 770 198.435 11.17999
278875 4866965 8 771 206.565 12.60438
278885 4866965 8 772 206.565 12.60438
278895 4866965 8 773 196.3895 12.4894
278905 4866965 8 773 192.5288 12.97935
279025 4866965 9 781 183.3665 12.01703
279035 4866965 9 781 180 11.30993
279045 4866965 9 781 180 11.30993
279055 4866965 9 781 180 11.30993
279065 4866965 9 781 180 11.30993
279075 4866965 9 781 172.875 11.39565
279085 4866965 9 781 165.9638 11.64863
279095 4866965 9 780 172.875 11.39565
279105 4866965 9 780 165.9638 11.64863
279115 4866965 9 779 163.6105 12.4894
279125 4866965 9 779 167.4712 12.97935
279135 4866965 9 778 161.565 13.34236
279145 4866965 9 777 165.2564 13.79797
279155 4866965 9 777 168.6901 14.30291
279165 4866965 9 776 168.6901 14.30291
279175 4866965 9 776 165.2564 13.79797
279185 4866965 9 775 167.4712 12.97935
279195 4866965 9 775 167.4712 12.97935
279205 4866965 9 774 169.992 12.17678
279215 4866965 9 774 169.992 12.17678
